x,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
55.0,211.0196078431373,279.96078431372547,298.1372549019608,315.54901960784315,364.80394540561326,375.80394540561326,390.4245098039216,405.0,423.4411764705882,448.6470588235294
56.0,211.05882352941177,279.921568627451,298.1372549019608,315.6274509803921,364.9412137639369,375.88239023452513,390.48064705882354,405.05882352941177,423.421568627451,448.7058823529412
57.0,211.1176470588236,279.88235294117646,298.11764705882354,315.6862745098039,365.0588608227605,375.9804294502114,390.5183333333334,405.11764705882354,423.4150392156863,448.7647058823529
58.0,211.1764705882353,279.8235294117647,298.0980392156863,315.72549019607845,365.19611495578624,376.0784678969627,390.5571568627451,405.1764705882353,423.421568627451,448.80392156862746
59.0,211.23529411764707,279.7450980392157,298.0980392156863,315.7843137254902,365.29414494425225,376.1372821991542,390.6363529411765,405.2352941176471,423.421568627451,448.8627450980392
60.0,211.2941176470588,279.6274509803921,298.11764705882354,315.84313725490193,365.37257131872366,376.1764928873511,390.73631372549016,405.2941176470589,423.4411764705882,448.921568627451
61.0,211.35294117647052,279.5098039215686,298.15686274509807,315.94117647058823,365.4117912341407,376.21571280276817,390.83703921568633,405.3529411764706,423.4705882352941,448.9607843137255
62.0,211.4313725490196,279.45098039215685,298.19607843137254,316.03921568627453,365.4510215301808,376.2353352556709,390.9385490196078,405.4117647058824,423.4705882352941,449.0
63.0,211.50980392156865,279.4117647058824,298.22549019607845,316.11764705882354,365.4902356785852,376.2549415609381,391.0212156862745,405.4705882352941,423.48692156862745,449.0196078431373
64.0,211.58823529411765,279.3921568627451,298.2647058823529,316.1764705882353,365.5098512110727,376.2745570934256,391.1046274509804,405.52941176470586,423.5196078431373,449.05882352941177
65.0,211.66666666666663,279.37254901960785,298.3137254901961,316.27450980392155,365.5098500576701,376.29416378316034,391.20843137254906,405.5882352941176,423.5686274509804,449.078431372549
66.0,211.7450980392157,279.3333333333333,298.37254901960785,316.3333333333333,365.5218185313341,376.3137793156478,391.3118627450981,405.6470588235294,423.62745098039215,449.0980392156863
67.0,211.8235294117647,279.3137254901961,298.44117647058823,316.3529411764706,365.5457627835448,376.3333902345252,391.3756666666666,405.6862745098039,423.6078431372549,449.11764705882354
68.0,211.90196078431373,279.45098039215685,298.51960784313724,316.3921568627451,365.5813087274126,376.3726028450597,391.43949019607845,405.72549019607845,423.5326862745098,449.11764705882354
69.0,211.9803921568628,279.5980392156863,298.61764705882354,316.4313725490196,365.6285059592464,376.4118196847367,391.4444901960785,405.7450980392157,423.4411764705882,449.11764705882354
70.0,212.0392156862745,279.77450980392155,298.7352941176471,316.47058823529414,365.68733487120335,376.4706485966936,391.4494901960784,405.7647058823529,423.3372549019608,449.11764705882354
71.0,212.07843137254903,279.88235294117646,298.8529411764706,316.5098039215686,365.74614532871976,376.52945905421,391.43409803921566,405.7843137254902,423.2209215686274,449.0980392156863
72.0,212.1176470588236,279.9803921568628,298.95098039215685,316.55882352941177,365.8049638600538,376.6078854286813,391.39872549019606,405.80392156862746,423.0921568627451,449.078431372549
73.0,212.15686274509804,280.01960784313724,299.04901960784315,316.6372549019608,365.844183006536,376.6863202614379,391.4021764705883,405.84313725490193,422.9509803921569,449.05882352941177
74.0,212.1960784313725,279.96078431372547,299.1470588235294,316.69607843137254,365.9030049980777,376.76475009611687,391.4448627450981,405.9019607843137,422.7973921568628,449.0196078431373
75.0,212.23529411764707,279.84313725490193,299.2058823529412,316.77450980392155,365.9618300653595,376.843183006536,391.5071568627452,405.9607843137255,422.6862745098039,448.9803921568628
76.0,212.2745098039216,279.7712352941177,299.2647058823529,316.8529411764706,366.02063898500575,376.90199192618223,391.55021568627456,406.0196078431373,422.578431372549,448.9607843137255
77.0,212.31372549019608,279.72549019607845,299.3235294117647,316.9117647058824,366.0598515955402,376.960812379854,391.5936470588235,406.078431372549,422.5620980392157,448.9607843137255
78.0,212.37254901960785,279.7450980392157,299.38235294117646,316.9901960784314,366.09907189542486,377.0000326797386,391.656705882353,406.1372549019608,422.6372549019608,448.9607843137255
79.0,212.45098039215685,279.7647058823529,299.44117647058823,317.04901960784315,366.118677431757,377.0392460592079,391.7197647058823,406.1764705882353,422.6666666666667,448.9607843137255
80.0,212.52941176470588,279.7843137254902,299.5,317.1078431372549,366.1382714340638,377.0784479046521,391.78282352941176,406.1960784313725,422.7058823529412,448.9607843137255
81.0,212.6078431372549,279.8235294117647,299.55882352941177,317.1666666666667,366.1382898885044,377.11768204536713,391.827431372549,406.1960784313725,422.6764705882353,448.9607843137255
82.0,212.68627450980392,279.8235294117647,299.5980392156863,317.22549019607845,366.157906958862,377.156906958862,391.8728039215686,406.1960784313725,422.6372549019608,448.9607843137255
83.0,212.76470588235293,279.8235294117647,299.6372549019608,317.2450980392157,366.19711649365627,377.2157243367935,391.912274509804,406.1960784313725,422.6045686274509,448.9411764705882
84.0,212.843137254902,279.8235294117647,299.6764705882353,317.2450980392157,366.2167197231834,377.2745432525952,391.9458431372549,406.1960784313725,422.5392156862745,448.921568627451
85.0,212.92156862745097,279.8235294117647,299.7352941176471,317.2450980392157,366.2559292579777,377.3529684736639,391.9735098039216,406.1960784313725,422.49607843137255,448.88235294117646
86.0,213.0,279.84313725490193,299.79411764705884,317.2450980392157,366.29514571318725,377.431400615148,392.0149019607843,406.2156862745098,422.4098039215687,448.84313725490193
87.0,213.07843137254903,279.88235294117646,299.8333333333333,317.2450980392157,366.3343617839293,377.5098323721645,392.0504117647058,406.2352941176471,422.3588235294117,448.7843137254902
88.0,213.15686274509804,279.921568627451,299.8921568627451,317.22549019607845,366.3931968473664,377.5686674356017,392.0800196078431,406.2549019607843,422.34313725490193,448.72549019607845
89.0,213.23529411764707,280.03921568627453,299.95098039215685,317.2058823529412,366.4520203767782,377.6274909650135,392.1103921568628,406.2745098039216,422.3405294117647,448.62745098039215
90.0,213.31372549019608,280.15686274509807,299.9901960784314,317.22549019607845,366.51085697808537,377.6667197231834,392.1219215686274,406.2941176470589,422.33529411764704,448.52941176470586
91.0,213.41176470588235,280.29411764705884,300.04901960784315,317.2647058823529,366.5696747404844,377.7059296424452,392.1342156862744,406.3333333333333,422.32745098039214,448.4313725490196
92.0,213.50980392156865,280.4313725490196,300.1470588235294,317.34313725490193,366.6088958093041,377.7451507112648,392.1476666666666,406.3725490196079,422.2973921568628,448.3529411764706
93.0,213.6078431372549,280.5686274509804,300.2647058823529,317.46078431372547,366.6481241830065,377.7647712418301,392.142274509804,406.3921568627451,422.2843137254902,448.2941176470589
94.0,213.68627450980392,280.72549019607845,300.4019607843137,317.47058823529414,366.6677243367935,377.8039792387543,392.1376470588235,406.4117647058824,422.3078431372549,448.2549019607843
95.0,213.76470588235293,280.9019607843137,300.53921568627453,317.47058823529414,366.687324875048,377.84318762014607,392.1334117647059,406.4313725490196,422.40719607843135,448.2156862745098
96.0,213.843137254902,281.078431372549,300.6764705882353,317.45098039215685,366.72653325643984,377.8823960015378,392.1687843137255,406.4705882352941,422.50392156862745,448.1960784313725
97.0,213.92156862745097,281.2156862745098,300.79411764705884,317.4117647058824,366.7657539407921,377.9020088427528,392.224137254902,406.5098039215686,422.6372549019608,448.1764705882353
98.0,214.0196078431373,281.3137254901961,300.9117647058824,317.37254901960785,366.8049769319492,377.94123183391,392.29949019607847,406.5490196078432,422.5522941176471,448.15686274509807
99.0,214.1176470588236,281.4117647058824,301.0098039215686,317.3921568627451,366.8245840061514,377.98044675124953,392.35639215686274,406.5882352941176,422.5235294117648,448.11764705882354
100.0,214.2156862745098,281.52941176470586,301.0882352941176,317.3921568627451,366.84419607843137,378.0196666666666,392.3907647058824,406.62745098039215,422.5313725490196,448.0980392156863
101.0,214.31372549019608,281.6078431372549,301.1470588235294,317.3529411764706,366.86379930795846,378.058877739331,392.4026078431372,406.6470588235294,422.6346470588235,448.0980392156863
102.0,214.41176470588235,281.6862745098039,301.1862745098039,317.29411764705884,366.8637931564783,378.0980872741254,392.3919215686275,406.6666666666667,422.7549019607843,448.0980392156863
103.0,214.50980392156865,281.7647058823529,301.22549019607845,317.2549019607843,366.8638004613611,378.1177024221453,392.3782941176471,406.6862745098039,422.8921568627451,448.0980392156863
104.0,214.6078431372549,281.88235294117646,301.2450980392157,317.2156862745098,366.863814686659,378.13732449058057,392.3617647058824,406.7058823529412,423.081705882353,448.11764705882354
105.0,214.68627450980392,282.0,301.2843137254902,317.1764705882353,366.8638146866589,378.15693233371775,392.3656078431373,406.72549019607845,423.2156862745098,448.1372549019608
106.0,214.7450980392157,282.11764705882354,301.3235294117647,317.1372549019608,366.8638089196463,378.1765344098424,392.3694509803922,406.72549019607845,423.2941176470589,448.1372549019608
107.0,214.80392156862743,282.2156862745098,301.38235294117646,317.078431372549,366.8638031526336,378.2157443291042,392.4121176470589,406.7450980392157,423.3333333333333,448.11764705882354
108.0,214.843137254902,282.27450980392155,301.46078431372547,317.03921568627453,366.8638143021915,378.23536332179935,392.4740196078431,406.7647058823529,423.3333333333333,448.11764705882354
109.0,214.8823529411765,282.3333333333333,301.55882352941177,317.03921568627453,366.84419915417146,378.2549638600538,392.5159215686274,406.7843137254902,423.2941176470589,448.11764705882354
110.0,214.90196078431373,282.3921568627451,301.6372549019608,317.03921568627453,366.8441964628989,378.2941768550557,392.5280392156863,406.8235294117647,423.2352941176471,448.078431372549
111.0,214.90196078431373,282.4901960784314,301.7156862745098,317.03921568627453,366.8442018454441,378.3530057670127,392.5103529411765,406.8627450980392,423.1764705882353,448.0392156862745
112.0,214.8823529411765,282.6078431372549,301.77450980392155,317.0,366.8442018454441,378.3922214532872,392.4930588235295,406.88235294117646,423.12745098039215,448.0196078431373
113.0,214.843137254902,282.6862745098039,301.8333333333333,316.9803921568628,366.8049838523645,378.4510426758939,392.476137254902,406.9019607843137,423.0686274509804,448.0
114.0,214.80392156862743,282.7647058823529,301.88235294117646,316.96078431372547,366.7853752402922,378.5098654363706,392.4792156862745,406.921568627451,423.0980392156863,447.9803921568628
115.0,214.76470588235293,282.8627450980392,301.921568627451,316.96078431372547,366.8245770857363,378.568675124952,392.502294117647,406.9411764705882,423.1137254901961,447.9607843137255
116.0,214.7450980392157,282.96078431372547,301.95098039215685,316.96078431372547,366.8637943098808,378.62750019223375,392.506137254902,406.9607843137255,423.1156862745098,447.9607843137255
117.0,214.72549019607845,283.0980392156863,301.97058823529414,316.9803921568628,366.9106589773165,378.6863256439832,392.491137254902,406.9607843137255,423.1039215686274,447.9803921568628
118.0,214.7058823529412,283.1764705882353,301.9803921568628,317.01960784313724,366.9455451749328,378.7647608612072,392.4573137254902,406.9607843137255,423.12745098039215,448.0
119.0,214.7058823529412,283.19607843137254,301.9803921568628,317.05882352941177,366.9688116109188,378.8235763168012,392.4230980392156,406.9607843137255,423.1241764705882,448.0392156862745
120.0,214.7058823529412,283.1862745098039,301.9803921568628,317.0980392156863,366.98044021530177,378.8824009996155,392.4081176470588,406.9607843137255,423.0392156862745,448.05882352941177
121.0,214.72549019607845,283.1666666666667,301.96078431372547,317.15686274509807,366.9804394463668,378.92161591695503,392.3731176470588,406.9607843137255,423.0163333333333,448.05882352941177
122.0,214.76470588235293,283.1372549019608,301.96078431372547,317.19607843137254,366.9608335255671,378.960833525567,392.3773529411765,406.9607843137255,423.05554901960784,448.05882352941177
123.0,214.80392156862743,283.078431372549,301.9803921568628,317.22549019607845,366.9412156862745,378.98043137254905,392.3960980392157,406.9607843137255,423.15686274509807,448.05882352941177
124.0,214.843137254902,283.03921568627453,302.0,317.22549019607845,366.9412056901192,379.000029219531,392.3901372549019,406.9411764705882,423.2549019607843,448.0392156862745
125.0,214.8823529411765,283.05882352941177,302.01960784313724,317.2450980392157,366.9412014609765,379.0196328335256,392.3790784313725,406.9411764705882,423.3692745098039,448.0196078431373
126.0,214.92156862745097,283.1372549019608,302.05882352941177,317.2450980392157,366.9412149173395,379.03925413302574,392.3629215686274,406.9411764705882,423.4803921568628,447.9803921568628
127.0,214.9607843137255,283.2091568627451,302.0980392156863,317.2450980392157,366.9412229911573,379.0784778931181,392.3609019607843,406.9607843137255,423.5882352941176,447.921568627451
128.0,215.0,283.29411764705884,302.1372549019608,317.2450980392157,366.9412179930796,379.1176885813149,392.3730196078432,406.9803921568628,423.6928039215686,447.8627450980392
129.0,215.0392156862745,283.3529411764706,302.1764705882353,317.22549019607845,366.9412126105344,379.1568988850442,392.34043137254895,406.9803921568628,423.7941176470589,447.80392156862746
130.0,215.07843137254903,283.4313725490196,302.2352941176471,317.22549019607845,366.9412103037293,379.19611226451366,392.2827647058824,406.9803921568628,423.8921568627451,447.7647058823529
131.0,215.1176470588236,283.5098039215686,302.29411764705884,317.22549019607845,366.9412164552096,379.2353341022683,392.2635294117647,407.0,423.9313725490196,447.72549019607845
132.0,215.15686274509804,283.5882352941176,302.3529411764706,317.2843137254902,366.941215301807,379.2745486351403,392.243137254902,407.0196078431373,423.9845882352941,447.7058823529412
133.0,215.1960784313725,283.6862745098039,302.45098039215685,317.34313725490193,366.9608219915417,379.2941553248751,392.2223725490196,407.0392156862745,423.993,447.6862745098039
134.0,215.2156862745098,283.7647058823529,302.5686274509804,317.421568627451,366.9804198385237,379.29414532871976,392.2079019607843,407.05882352941177,423.9892745098039,447.6862745098039
135.0,215.23529411764707,283.8235294117647,302.6862745098039,317.5,367.0196443675509,379.2941541714725,392.199705882353,407.078431372549,423.9733921568628,447.6862745098039
136.0,215.2549019607843,283.94117647058823,302.7843137254902,317.5980392156863,367.058863514033,379.2745497885429,392.2177843137255,407.0980392156863,423.9453725490196,447.6862745098039
137.0,215.2745098039216,284.078431372549,302.88235294117646,317.69607843137254,367.07845790080734,379.2549284890427,392.2229019607844,407.0980392156863,423.9705882352941,447.6666666666667
138.0,215.2941176470588,284.19607843137254,303.0,317.79411764705884,367.0980711264898,379.2353260284506,392.234294117647,407.0980392156863,423.9705882352941,447.6470588235294
139.0,215.31372549019608,284.29411764705884,303.11764705882354,317.8921568627451,367.13728412149175,379.235323337178,392.2519803921568,407.0980392156863,423.9509803921569,447.62745098039215
140.0,215.3333333333333,284.3529411764706,303.2156862745098,317.9901960784314,367.1764967320261,379.2353202614379,392.2496862745098,407.0980392156863,423.9311764705882,447.62745098039215
141.0,215.35294117647052,284.4117647058824,303.3333333333333,318.0686274509804,367.1960891964629,379.2353048827374,392.247,407.0980392156863,423.9111960784314,447.62745098039215
142.0,215.35294117647052,284.47058823529414,303.4117647058824,318.1470588235294,367.2353014225298,379.2353014225298,392.2243137254902,407.0980392156863,423.89101960784313,447.62745098039215
143.0,215.35294117647052,284.5098039215686,303.4313725490196,318.2058823529412,367.2745224913495,379.2353068050749,392.200862745098,407.0980392156863,423.8706666666666,447.62745098039215
144.0,215.35294117647052,284.54901960784315,303.4313725490196,318.22549019607845,367.3137366397539,379.23530526720486,392.215862745098,407.1372549019608,423.85013725490194,447.62745098039215
145.0,215.37254901960785,284.52941176470586,303.45098039215685,318.2549019607843,367.3725501730104,379.2352952710496,392.24970588235294,407.1764705882353,423.82941176470587,447.6470588235294
146.0,215.3921568627451,284.48366666666664,303.47058823529414,318.2549019607843,367.4117731641677,379.2353025759324,392.3023725490196,407.2156862745098,423.8084901960784,447.6666666666667
147.0,215.41176470588235,284.4313725490196,303.4901960784314,318.27450980392155,367.431369857747,379.21568358323714,392.3738823529412,407.2549019607843,423.7915098039216,447.6862745098039
148.0,215.4313725490196,284.3529411764706,303.52941176470586,318.3333333333333,367.4509615532487,379.2156674356017,392.4446274509804,407.2941176470589,423.77843137254905,447.6862745098039
149.0,215.45098039215685,284.2875882352941,303.5686274509804,318.4117647058824,367.4705659361784,379.2156639753941,392.5149803921569,407.3333333333333,423.769274509804,447.6862745098039
150.0,215.4705882352941,284.19607843137254,303.6274509803921,318.4901960784314,367.509785467128,379.2352756632065,392.6041764705882,407.3725490196079,423.7640588235294,447.6862745098039
151.0,215.49019607843132,284.078431372549,303.7058823529412,318.5686274509804,367.5489953863898,379.2548777393311,392.69745098039215,407.4117647058824,423.76274509803926,447.6862745098039
152.0,215.50980392156865,284.0,303.7843137254902,318.6862745098039,367.5882218377547,379.2744963475586,392.8140196078432,407.4705882352941,423.76535294117656,447.6470588235294
153.0,215.52941176470588,283.9019607843137,303.88235294117646,318.8235294117647,367.6470430603614,379.313709727028,392.9346666666666,407.52941176470586,423.7719019607843,447.6078431372549
154.0,215.54901960784315,283.80392156862746,303.9803921568628,318.96078431372547,367.7058654363706,379.3529242599001,393.0590196078431,407.5882352941176,423.7823529411765,447.5686274509804
155.0,215.58823529411765,283.7058823529412,304.078431372549,319.0980392156863,367.7646724336793,379.3921234140715,393.1866470588236,407.6470588235294,423.6960784313725,447.5098039215686
156.0,215.62745098039213,283.6470588235294,304.19607843137254,319.29411764705884,367.8038942714341,379.4313452518263,393.2739215686274,407.7058823529412,423.62092156862747,447.4509803921569
157.0,215.66666666666663,283.6274509803921,304.3137254901961,319.5098039215686,367.8431172625913,379.47056824298346,393.3383921568627,407.7647058823529,423.5568627450981,447.3725490196079
158.0,215.7058823529412,283.6078431372549,304.45098039215685,319.7058823529412,367.8627274125337,379.4901783929258,393.3800588235294,407.80392156862746,423.51372549019607,447.3137254901961
159.0,215.7450980392157,283.5882352941176,304.5882352941176,319.9019607843137,367.8823310265283,379.5097820069204,393.4185098039216,407.84313725490193,423.49150980392153,447.2352941176471
160.0,215.7843137254902,283.5686274509804,304.7058823529412,320.05882352941177,367.9019331026528,379.5097762399077,393.4733725490196,407.88235294117646,423.4901960784314,447.15686274509807
161.0,215.8235294117647,283.6372549019608,304.80392156862746,320.19607843137254,367.921555171088,379.5097904652057,393.5152156862745,407.9019607843137,423.5098039215686,447.0980392156863
162.0,215.8823529411765,283.77450980392155,304.88235294117646,320.3333333333333,367.9607685505575,379.5097881584006,393.5636666666667,407.921568627451,423.5098039215686,447.0392156862745
163.0,215.94117647058823,283.84641176470586,304.96078431372547,320.47058823529414,368.0196039984622,379.5293883121876,393.6513333333333,407.9607843137255,423.5154117647059,446.9607843137255
164.0,216.0,283.8529411764706,305.03921568627453,320.6078431372549,368.1372522106881,379.5293894655901,393.739,408.0,423.54621568627454,446.88235294117646
165.0,216.05882352941177,283.79411764705884,305.11764705882354,320.7450980392157,368.23529565551706,379.52939369473273,393.8070588235294,408.0392156862745,423.5041960784314,446.84313725490193
166.0,216.1176470588236,283.7352941176471,305.19607843137254,320.88235294117646,368.2941261053441,379.5490084582853,393.8555098039216,408.078431372549,423.4913137254902,446.80392156862746
167.0,216.1372549019608,283.7156862745098,305.27450980392155,321.0,368.3529469434832,379.5686136101499,393.9039607843137,408.11764705882354,423.50756862745095,446.7843137254902
